OrderiD,Item_Id,CustomerCode,CountryName,customer_country,QtyRequired,TotalArea,Amount,ITEM_NAME,QualityName,DesignName,ColorName,ShapeName
28,2300,DR,AUSTRALIA,DRAUSTRALIA,2,5.8,11.6,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,CHEVRON,SILVER,REC
28,2301,DR,AUSTRALIA,DRAUSTRALIA,1,2.4,2.4,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,CHEVRON,SILVER,REC
29,1072,M-1,USA,M-1USA,7,54,378,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,AMARI TRELLIS,PETAL,REC
29,1071,M-1,USA,M-1USA,5,40,200,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,AMARI TRELLIS,PETAL,REC
30,2308,M-1,USA,M-1USA,40,54,2160,KNOTTED,KNOTTED 3/12 60C+VISCOSE,DIAMOND,SILVER,REC
30,2304,M-1,USA,M-1USA,150,1.5,225,KNOTTED,KNOTTED 3/12 60C+VISCOSE,DIAMOND,SILVER,REC
30,2311,M-1,USA,M-1USA,150,1.5,225,KNOTTED,KNOTTED 3/12 60C+VISCOSE,DIAMOND,IVORY,REC
31,2488,M-1,USA,M-1USA,17,108,1836,KNOTTED,KNOTTED 3/25 30C HS,DOUBLE DIAMOND,SILVER,REC
31,83,M-1,USA,M-1USA,11,80,880,DOUBLE BACK,D.B. LILEN 2/8+VISCOSE 5PLY,PLAIN,GREY,REC
31,2356,M-1,USA,M-1USA,8,108,864,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,GRECO,FOG,REC
31,2355,M-1,USA,M-1USA,14,54,756,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,GRECO,FOG,REC
31,1289,M-1,USA,M-1USA,4,180,720,DOUBLE BACK,D.B. LEFA VISCOSE+VISCOSE 5PLY,CHECKERD VISCOSE,GUNMETAL,REC
31,2451,M-1,USA,M-1USA,4,140,560,DOUBLE BACK,D.B. LILEN 2/8+VISCOSE 5PLY,PLAIN,SILVER,REC
31,2478,M-1,USA,M-1USA,3,180,540,DOUBLE BACK,D.B. LEFA VISCOSE,PLAIN,SKY,REC
31,100,M-1,USA,M-1USA,6,80,480,DOUBLE BACK,D.B. 60C 2PLY+LEFA VISCOSE,HOMER,PLAT/CREAM,REC
31,1161,M-1,USA,M-1USA,3,140,420,DOUBLE BACK,D.B. LEFA VISCOSE,PLAIN,SAND,REC
31,1218,M-1,USA,M-1USA,3,140,420,DOUBLE BACK,D.B. 60C 2PLY+LEFA VISCOSE,HOMER,PLAT/CREAM,REC
31,1286,M-1,USA,M-1USA,3,140,420,DOUBLE BACK,D.B. LEFA VISCOSE+VISCOSE 5PLY,CHECKERD VISCOSE,GUNMETAL,REC
31,1455,M-1,USA,M-1USA,3,140,420,HANDWOVEN,SHAGGY 00C FELTED V/V,TEXTURE LOOP,IVORY,REC
31,1227,M-1,USA,M-1USA,2,180,360,DOUBLE BACK,D.B. 60C 2PLY+LEFA VISCOSE,HOMER,MOCHA/BLACK,REC
31,1399,M-1,USA,M-1USA,6,54,324,KNOTTED,KNOTTED 3/25 30C HS,DOUBLE DIAMOND,SILVER,REC
31,2429,M-1,USA,M-1USA,3,108,324,HANDWOVEN,SHAGGY 30C MS+30C HS,NOURA PILE [MOROCCAN] ,IRON,REC
31,101,M-1,USA,M-1USA,4,80,320,DOUBLE BACK,D.B. 60C 2PLY+LEFA VISCOSE,HOMER,MOCHA/BLACK,REC
31,1486,M-1,USA,M-1USA,4,80,320,HANDWOVEN,SHAGGY 00C FELTED V/V,TEXTURE LOOP,IVORY,REC
31,1443,M-1,USA,M-1USA,2,140,280,HANDWOVEN,SHAGGY 00C FELTED V/V,TEXTURE LOOP,GREY,REC
31,77,M-1,USA,M-1USA,3,80,240,DOUBLE BACK,D.B. LILEN 2/8+VISCOSE 5PLY,PLAIN,IVORY,REC
31,1226,M-1,USA,M-1USA,2,108,216,DOUBLE BACK,D.B. 60C 2PLY+LEFA VISCOSE,HOMER,MOCHA/BLACK,REC
31,1444,M-1,USA,M-1USA,1,180,180,HANDWOVEN,SHAGGY 00C FELTED V/V,TEXTURE LOOP,GREY,REC
31,2457,M-1,USA,M-1USA,1,180,180,DOUBLE BACK,D.B. LILEN 2/8+VISCOSE 5PLY,PLAIN,GREY,REC
31,1780,M-1,USA,M-1USA,5,35,175,DOUBLE BACK,D.B. LILEN 2/8+VISCOSE 5PLY,PLAIN,GREY,REC
31,1225,M-1,USA,M-1USA,3,54,162,DOUBLE BACK,D.B. 60C 2PLY+LEFA VISCOSE,HOMER,MOCHA/BLACK,REC
31,2435,M-1,USA,M-1USA,3,54,162,HANDWOVEN,SHAGGY 30C MS+30C HS,NOURA PILE [MOROCCAN] ,FOG,REC
31,84,M-1,USA,M-1USA,2,80,160,DOUBLE BACK,D.B. LEFA VISCOSE,PLAIN,AZURE,REC
31,1436,M-1,USA,M-1USA,100,1.5,150,HANDWOVEN,SHAGGY 00C FELTED V/V,TEXTURE LOOP,SAND,REC
31,1224,M-1,USA,M-1USA,1,140,140,DOUBLE BACK,D.B. 60C 2PLY+LEFA VISCOSE,HOMER,MOCHA/BLACK,REC
31,1229,M-1,USA,M-1USA,1,140,140,DOUBLE BACK,D.B. 60C 2PLY+LEFA VISCOSE,HOMER,PLAT/NAVY,REC
31,2366,M-1,USA,M-1USA,1,140,140,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,GRECO,IVORY,REC
31,2495,M-1,USA,M-1USA,4,35,140,DOUBLE BACK,D.B. 60C 2PLY+LEFA VISCOSE,HOMER,MOCHA/BLACK,REC
31,1164,M-1,USA,M-1USA,2,54,108,DOUBLE BACK,D.B. LEFA VISCOSE,PLAIN,WHITE,REC
31,1440,M-1,USA,M-1USA,2,54,108,HANDWOVEN,SHAGGY 00C FELTED V/V,TEXTURE LOOP,SAND,REC
31,1453,M-1,USA,M-1USA,1,108,108,HANDWOVEN,SHAGGY 00C FELTED V/V,TEXTURE LOOP,GRAPHITE,REC
31,2319,M-1,USA,M-1USA,1,108,108,DURRY,FLATWOVEN PET YARN+PVC,LATTICE,GRWH/19-9,REC
31,2475,M-1,USA,M-1USA,1,108,108,DOUBLE BACK,D.B. LILEN 2/8+VISCOSE 5PLY,PLAIN,PRAIR,REC
31,1445,M-1,USA,M-1USA,3,35,105,HANDWOVEN,SHAGGY 00C FELTED V/V,TEXTURE LOOP,GREY,REC
31,109,M-1,USA,M-1USA,1,80,80,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,GRECO,FOG,REC
31,2434,M-1,USA,M-1USA,1,80,80,HANDWOVEN,SHAGGY 30C MS+30C HS,NOURA PILE [MOROCCAN] ,FOG,REC
31,1442,M-1,USA,M-1USA,50,1.5,75,HANDWOVEN,SHAGGY 00C FELTED V/V,TEXTURE LOOP,GREY,REC
31,1448,M-1,USA,M-1USA,50,1.5,75,HANDWOVEN,SHAGGY 00C FELTED V/V,TEXTURE LOOP,GRAPHITE,REC
31,1230,M-1,USA,M-1USA,1,54,54,DOUBLE BACK,D.B. 60C 2PLY+LEFA VISCOSE,HOMER,PLAT/NAVY,REC
31,1458,M-1,USA,M-1USA,1,54,54,HANDWOVEN,SHAGGY 00C FELTED V/V,TEXTURE LOOP,IVORY,REC
31,2428,M-1,USA,M-1USA,2,24.75,49.5,HANDWOVEN,SHAGGY 30C MS+30C HS,NOURA PILE [MOROCCAN] ,IRON,REC
31,1228,M-1,USA,M-1USA,25,1.5,37.5,DOUBLE BACK,D.B. 60C 2PLY+LEFA VISCOSE,HOMER,PLAT/NAVY,REC
31,1400,M-1,USA,M-1USA,25,1.5,37.5,KNOTTED,KNOTTED 3/25 30C HS,DOUBLE DIAMOND,GREY,REC
31,1454,M-1,USA,M-1USA,25,1.5,37.5,HANDWOVEN,SHAGGY 00C FELTED V/V,TEXTURE LOOP,IVORY,REC
31,70,M-1,USA,M-1USA,1,35,35,DOUBLE BACK,D.B. LILEN 2/8+VISCOSE 5PLY,PLAIN,BLACK,REC
31,2487,M-1,USA,M-1USA,1,24.75,24.75,KNOTTED,KNOTTED 3/25 30C HS,MOROCCAN ZIGZAG,GRAPHITE,REC
31,2499,M-1,USA,M-1USA,1,24.75,24.75,DOUBLE BACK,D.B. 60C 2PLY+LEFA VISCOSE,HOMER,PLAT/NAVY,REC
32,2320,M-1,USA,M-1USA,11,80,880,HANDWOVEN,SHAGGY 30C MS+30C HS,SPESSO SHAG [CHEVRON],BLUE/GREEN,REC
32,1564,M-1,USA,M-1USA,7,80,560,HANDWOVEN,SHAGGY 60C,MOROCCAN DIAMOND,CHARCOAL,REC
32,1588,M-1,USA,M-1USA,10,54,540,HANDWOVEN,SHAGGY 60C 2PLY+PET YARN 2PLY,MOROCCAN SOLID,GREY,REC
32,2536,M-1,USA,M-1USA,6,80,480,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,AMARI TRELLIS,TAUPE/IVORY,REC
32,1596,M-1,USA,M-1USA,3,108,324,HANDWOVEN,SHAGGY 60C 2PLY+PET YARN 2PLY,MOROCCAN SOLID,NAVY,REC
32,1616,M-1,USA,M-1USA,6,54,324,HANDWOVEN,SHAGGY 60C 2PLY+PET YARN 2PLY,MOROCCAN SOLID,OCEAN,REC
32,2321,M-1,USA,M-1USA,3,108,324,HANDWOVEN,SHAGGY 30C MS+30C HS,SPESSO SHAG [CHEVRON],BLUE/GREEN,REC
32,2541,M-1,USA,M-1USA,4,80,320,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,AMARI TRELLIS,FRENCH BLUE/IVORY,REC
32,2526,M-1,USA,M-1USA,3,80,240,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,AMARI TRELLIS,MM-81784/GREY,REC
32,2518,M-1,USA,M-1USA,2,108,216,HANDWOVEN,SHAGGY 60C 2PLY+PET YARN 2PLY,MOROCCAN SOLID,CHARCOAL,REC
32,2504,M-1,USA,M-1USA,5,40,200,HANDWOVEN,SHAGGY 60C 2PLY+PET YARN 2PLY,MOROCCAN SOLID,GREY,REC
32,1548,M-1,USA,M-1USA,3,54,162,HANDWOVEN,SHAGGY 60C,MOROCCAN DIAMOND,OCEAN,REC
32,2322,M-1,USA,M-1USA,3,54,162,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,AVILA,GREY/IVORY,REC
32,1618,M-1,USA,M-1USA,2,80,160,HANDWOVEN,SHAGGY 60C 2PLY+PET YARN 2PLY,MOROCCAN SOLID,OCEAN,REC
32,2529,M-1,USA,M-1USA,4,40,160,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,AMARI TRELLIS,DUSTY ROSE,REC
32,1544,M-1,USA,M-1USA,25,1.5,37.5,HANDWOVEN,SHAGGY 60C,MOROCCAN DIAMOND,OCEAN,REC
33,2659,JL,UK,JLUK,46,4.08,187.68,DURRY,FLATWOVEN 30C/45C PET YARN,PET BRAID,SILVER,REC
33,2658,JL,UK,JLUK,58,2.16,125.28,DURRY,FLATWOVEN 30C/45C PET YARN,PET BRAID,SILVER,REC
34,2278,JL,UK,JLUK,18,6,108,HANDWOVEN,SHAGGY 0C FELTED,PP-45,MULTI,REC
34,2279,JL,UK,JLUK,20,4.08,81.6,HANDWOVEN,SHAGGY 0C FELTED,PP-45,MULTI,REC
34,2276,JL,UK,JLUK,40,1.35,54,HANDWOVEN,SHAGGY 0C FELTED,PP-45,MULTI,REC
34,2281,JL,UK,JLUK,40,0.81,32.4,HANDWOVEN,SHAGGY 0C FELTED,PP-45,MULTI,ROUND
35,2660,T-2,ITALY,T-2ITALY,1,9,9,HAND TUFTED,TUFTED 60C,DOMINO,100 MULTI,REC
35,2661,T-2,ITALY,T-2ITALY,10,0.81,8.1,HAND TUFTED,TUFTED 60C SEMI WORSTED,OROS [8761],156 ROSSO  MULTI,ROUND
35,2671,T-2,ITALY,T-2ITALY,10,0.81,8.1,HAND TUFTED,TUFTED 60C SEMI WORSTED,OIAPOQUE [8763],156 ROSSO  MULTI,ROUND
36,2674,C-1,USA,C-1USA,1,40,40,HAND TUFTED,TUFTED 60C,ELOQ GARDEN [8517],GREY/IVORY,REC
36,2675,C-1,USA,C-1USA,1,37.5,37.5,HANDWOVEN,SHAGGY 0C FELTED,FNR-5,MULTI,REC
36,2673,C-1,USA,C-1USA,1,30,30,HAND TUFTED,TUFTED 60C,REGAL [9051],BLACK/IVORY,REC
37,2679,C-1,USA,C-1USA,1,68,68,HAND TUFTED,TUFTED 60C,GREAT PLAIN [D-11563],MULTI,REC
37,603,C-1,USA,C-1USA,1,15,15,HAND TUFTED,TUFTED 60C,GREAT PLAIN [D-11563],MULTI,REC
38,2718,PC,USA,PCUSA,6,102.8125,616.875,HAND TUFTED,TUFTED 30C,SWT-3A [GATE KEEPER],BEIGE,REC
38,2706,PC,USA,PCUSA,20,24,480,HAND TUFTED,TUFTED 30C,SWT-2B [TAOS],BROWN/TURQUISE,REC
38,2717,PC,USA,PCUSA,6,80,480,HAND TUFTED,TUFTED 30C,SWT-3A [GATE KEEPER],BEIGE,REC
38,2765,PC,USA,PCUSA,6,80,480,HAND TUFTED,TUFTED 30C,SWT-5A [9376-MOUNTAIN],GREY,REC
38,2764,PC,USA,PCUSA,8,54,432,HAND TUFTED,TUFTED 30C,SWT-5A [9376-MOUNTAIN],GREY,REC
38,2726,PC,USA,PCUSA,4,102.8125,411.25,HAND TUFTED,TUFTED 30C,SWT-3B [GATE KEEPER],RED,REC
38,2766,PC,USA,PCUSA,4,102.8125,411.25,HAND TUFTED,TUFTED 30C,SWT-5A [9376-MOUNTAIN],GREY,REC
38,2684,PC,USA,PCUSA,6,54,324,HAND TUFTED,TUFTED 30C,SWT-1A [SAN MIGUEL],CHARCOAL,REC
38,2709,PC,USA,PCUSA,4,80,320,HAND TUFTED,TUFTED 30C,SWT-2B [TAOS],BROWN/TURQUISE,REC
38,2725,PC,USA,PCUSA,4,80,320,HAND TUFTED,TUFTED 30C,SWT-3B [GATE KEEPER],RED,REC
38,2682,PC,USA,PCUSA,10,24,240,HAND TUFTED,TUFTED 30C,SWT-1A [SAN MIGUEL],CHARCOAL,REC
38,2708,PC,USA,PCUSA,4,54,216,HAND TUFTED,TUFTED 30C,SWT-2B [TAOS],BROWN/TURQUISE,REC
38,2716,PC,USA,PCUSA,4,54,216,HAND TUFTED,TUFTED 30C,SWT-3A [GATE KEEPER],BEIGE,REC
38,2707,PC,USA,PCUSA,6,35,210,HAND TUFTED,TUFTED 30C,SWT-2B [TAOS],BROWN/TURQUISE,REC
38,2723,PC,USA,PCUSA,6,35,210,HAND TUFTED,TUFTED 30C,SWT-3B [GATE KEEPER],RED,REC
38,2763,PC,USA,PCUSA,6,35,210,HAND TUFTED,TUFTED 30C,SWT-5A [9376-MOUNTAIN],GREY,REC
38,2714,PC,USA,PCUSA,6,24,144,HAND TUFTED,TUFTED 30C,SWT-3A [GATE KEEPER],BEIGE,REC
38,2722,PC,USA,PCUSA,6,24,144,HAND TUFTED,TUFTED 30C,SWT-3B [GATE KEEPER],RED,REC
38,2762,PC,USA,PCUSA,6,24,144,HAND TUFTED,TUFTED 30C,SWT-5A [9376-MOUNTAIN],GREY,REC
39,2816,G-1,SOUTH AFRICA,G-1SOUTH AFRICA,4,108,432,DOUBLE BACK,D.B. VISCOSE 2/16 5PLY,ZIGZAG,BEIGE,REC
39,2828,G-1,SOUTH AFRICA,G-1SOUTH AFRICA,4,108,432,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,INTRICATE,TAUPE,REC
39,2832,G-1,SOUTH AFRICA,G-1SOUTH AFRICA,4,108,432,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,JACQ-66,TAUPE/SEAFOAM,REC
39,2836,G-1,SOUTH AFRICA,G-1SOUTH AFRICA,4,108,432,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,NOUR,BLACK/BEIGE,REC
39,2840,G-1,SOUTH AFRICA,G-1SOUTH AFRICA,4,108,432,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,NOUR,GREY,REC
39,2815,G-1,SOUTH AFRICA,G-1SOUTH AFRICA,4,80,320,DOUBLE BACK,D.B. VISCOSE 2/16 5PLY,ZIGZAG,BEIGE,REC
39,2827,G-1,SOUTH AFRICA,G-1SOUTH AFRICA,4,80,320,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,INTRICATE,TAUPE,REC
39,2831,G-1,SOUTH AFRICA,G-1SOUTH AFRICA,4,80,320,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,JACQ-66,TAUPE/SEAFOAM,REC
39,2835,G-1,SOUTH AFRICA,G-1SOUTH AFRICA,4,80,320,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,NOUR,BLACK/BEIGE,REC
39,2839,G-1,SOUTH AFRICA,G-1SOUTH AFRICA,4,80,320,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,NOUR,GREY,REC
39,2817,G-1,SOUTH AFRICA,G-1SOUTH AFRICA,2,140,280,DOUBLE BACK,D.B. VISCOSE 2/16 5PLY,ZIGZAG,BEIGE,REC
39,2829,G-1,SOUTH AFRICA,G-1SOUTH AFRICA,2,140,280,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,INTRICATE,TAUPE,REC
39,2833,G-1,SOUTH AFRICA,G-1SOUTH AFRICA,2,140,280,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,JACQ-66,TAUPE/SEAFOAM,REC
39,2837,G-1,SOUTH AFRICA,G-1SOUTH AFRICA,2,140,280,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,NOUR,BLACK/BEIGE,REC
39,2841,G-1,SOUTH AFRICA,G-1SOUTH AFRICA,2,140,280,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,NOUR,GREY,REC
39,2814,G-1,SOUTH AFRICA,G-1SOUTH AFRICA,2,54,108,DOUBLE BACK,D.B. VISCOSE 2/16 5PLY,ZIGZAG,BEIGE,REC
39,2826,G-1,SOUTH AFRICA,G-1SOUTH AFRICA,2,54,108,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,INTRICATE,TAUPE,REC
39,2830,G-1,SOUTH AFRICA,G-1SOUTH AFRICA,2,54,108,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,JACQ-66,TAUPE/SEAFOAM,REC
39,2834,G-1,SOUTH AFRICA,G-1SOUTH AFRICA,2,54,108,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,NOUR,BLACK/BEIGE,REC
39,2838,G-1,SOUTH AFRICA,G-1SOUTH AFRICA,2,54,108,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,NOUR,GREY,REC
40,2855,PD,BELGIUM,PDBELGIUM,55,3.68,202.4,DOUBLE BACK,D.B. LILEN 2/8+VISCOSE 5PLY,PLAIN,4030,REC
41,2912,M-2,USA,M-2USA,35,80,2800,HAND TUFTED,TUFTED 60C+10C,WILD ROSE,BLACK,REC
41,2910,M-2,USA,M-2USA,120,15,1800,HAND TUFTED,TUFTED 60C+10C,WILD ROSE,BLACK,REC
41,2913,M-2,USA,M-2USA,90,20,1800,HAND TUFTED,TUFTED 60C+10C,WILD ROSE,BLACK,REC
41,2911,M-2,USA,M-2USA,40,40,1600,HAND TUFTED,TUFTED 60C+10C,WILD ROSE,BLACK,REC
41,2917,M-2,USA,M-2USA,20,80,1600,HAND TUFTED,TUFTED 60C+10C,WILD ROSE,RED,REC
41,2922,M-2,USA,M-2USA,20,80,1600,HAND TUFTED,TUFTED 60C+10C,WILD ROSE,BLUE,REC
41,2927,M-2,USA,M-2USA,20,80,1600,HAND TUFTED,TUFTED 60C+10C,WILD ROSE,WHEAT,REC
41,2916,M-2,USA,M-2USA,35,40,1400,HAND TUFTED,TUFTED 60C+10C,WILD ROSE,RED,REC
41,2921,M-2,USA,M-2USA,35,40,1400,HAND TUFTED,TUFTED 60C+10C,WILD ROSE,BLUE,REC
41,2926,M-2,USA,M-2USA,35,40,1400,HAND TUFTED,TUFTED 60C+10C,WILD ROSE,WHEAT,REC
41,2915,M-2,USA,M-2USA,70,15,1050,HAND TUFTED,TUFTED 60C+10C,WILD ROSE,RED,REC
41,2920,M-2,USA,M-2USA,70,15,1050,HAND TUFTED,TUFTED 60C+10C,WILD ROSE,BLUE,REC
41,2925,M-2,USA,M-2USA,70,15,1050,HAND TUFTED,TUFTED 60C+10C,WILD ROSE,WHEAT,REC
41,2918,M-2,USA,M-2USA,50,20,1000,HAND TUFTED,TUFTED 60C+10C,WILD ROSE,RED,REC
41,2923,M-2,USA,M-2USA,50,20,1000,HAND TUFTED,TUFTED 60C+10C,WILD ROSE,BLUE,REC
41,2928,M-2,USA,M-2USA,50,20,1000,HAND TUFTED,TUFTED 60C+10C,WILD ROSE,WHEAT,REC
41,2909,M-2,USA,M-2USA,100,8.4375,843.75,HAND TUFTED,TUFTED 60C+10C,WILD ROSE,BLACK,REC
41,2919,M-2,USA,M-2USA,85,8.4375,717.1875,HAND TUFTED,TUFTED 60C+10C,WILD ROSE,BLUE,REC
41,2914,M-2,USA,M-2USA,80,8.4375,675,HAND TUFTED,TUFTED 60C+10C,WILD ROSE,RED,REC
41,2924,M-2,USA,M-2USA,80,8.4375,675,HAND TUFTED,TUFTED 60C+10C,WILD ROSE,WHEAT,REC
42,599,C-1,USA,C-1USA,6,40,240,HAND TUFTED,TUFTED 60C,GREAT PLAIN [9681],MULTI,REC
42,2948,C-1,USA,C-1USA,6,15,90,HAND TUFTED,TUFTED 60C,TIMBER [D-11044],RUST,REC
43,1006,C-1,USA,C-1USA,8,117,936,KNOTTED,KNOTTED 3/25 30C MS+30C HS,KASBAH STAR,G-1/G-2,REC
43,1005,C-1,USA,C-1USA,4,88,352,KNOTTED,KNOTTED 3/25 30C MS+30C HS,KASBAH STAR,G-1/G-2,REC
43,1008,C-1,USA,C-1USA,5,40,200,KNOTTED,KNOTTED 3/25 30C MS+30C HS,KASBAH COBBLESTONE,MUSHROOM,REC
43,1007,C-1,USA,C-1USA,4,40,160,KNOTTED,KNOTTED 3/25 30C MS+30C HS,KASBAH STAR,G-1/G-2,REC
44,2941,C-1,USA,C-1USA,10,80,800,DURRY,FLATWOVEN SEAGRASS+COTTON,DIAMOND [8244-A],NATURAL,REC
44,2942,C-1,USA,C-1USA,4,108,432,DURRY,FLATWOVEN SEAGRASS+COTTON,DIAMOND [8244-A],NATURAL,REC
44,2940,C-1,USA,C-1USA,8,40,320,DURRY,FLATWOVEN SEAGRASS+COTTON,DIAMOND [8244-A],NATURAL,REC
44,2933,C-1,USA,C-1USA,4,20,80,DURRY,FLATWOVEN SEAGRASS+COTTON,DIAMOND [8244-A],GREY,REC
44,2939,C-1,USA,C-1USA,8,6,48,DURRY,FLATWOVEN SEAGRASS+COTTON,DIAMOND [8244-A],NATURAL,REC
45,1029,C-1,USA,C-1USA,6,88,528,HAND TUFTED,TUFTED 60C,ARDEN [8719],CHARCOAL,REC
46,756,C-1,USA,C-1USA,7,140,980,HAND TUFTED,TUFTED 60C,ELOQ GARDEN [8517],BLUE/IVORY,REC
46,716,C-1,USA,C-1USA,5,140,700,HAND TUFTED,TUFTED 60C,ELOQ GARDEN [8517],ANTIQUE/IVORY,REC
46,724,C-1,USA,C-1USA,5,140,700,HAND TUFTED,TUFTED 60C,ELOQ GARDEN [8517],RED/IVORY,REC
46,764,C-1,USA,C-1USA,5,140,700,HAND TUFTED,TUFTED 60C,ELOQ GARDEN [8517],NAVY/BEIGE,REC
46,748,C-1,USA,C-1USA,4,140,560,HAND TUFTED,TUFTED 60C,ELOQ GARDEN [8517],BLACK/IVORY,REC
46,715,C-1,USA,C-1USA,5,108,540,HAND TUFTED,TUFTED 60C,ELOQ GARDEN [8517],ANTIQUE/IVORY,REC
46,731,C-1,USA,C-1USA,5,108,540,HAND TUFTED,TUFTED 60C,ELOQ GARDEN [8517],GREY/IVORY,REC
46,747,C-1,USA,C-1USA,5,108,540,HAND TUFTED,TUFTED 60C,ELOQ GARDEN [8517],BLACK/IVORY,REC
46,755,C-1,USA,C-1USA,4,108,432,HAND TUFTED,TUFTED 60C,ELOQ GARDEN [8517],BLUE/IVORY,REC
46,763,C-1,USA,C-1USA,4,108,432,HAND TUFTED,TUFTED 60C,ELOQ GARDEN [8517],NAVY/BEIGE,REC
46,713,C-1,USA,C-1USA,5,63,315,HAND TUFTED,TUFTED 60C,ELOQ GARDEN [8517],ANTIQUE/IVORY,REC
46,729,C-1,USA,C-1USA,4,63,252,HAND TUFTED,TUFTED 60C,ELOQ GARDEN [8517],GREY/IVORY,REC
46,759,C-1,USA,C-1USA,6,24,144,HAND TUFTED,TUFTED 60C,ELOQ GARDEN [8517],NAVY/BEIGE,REC
46,742,C-1,USA,C-1USA,6,16,96,HAND TUFTED,TUFTED 60C,ELOQ GARDEN [8517],BLACK/IVORY,REC
46,750,C-1,USA,C-1USA,6,16,96,HAND TUFTED,TUFTED 60C,ELOQ GARDEN [8517],BLUE/IVORY,REC
46,710,C-1,USA,C-1USA,5,16,80,HAND TUFTED,TUFTED 60C,ELOQ GARDEN [8517],ANTIQUE/IVORY,REC
46,718,C-1,USA,C-1USA,5,16,80,HAND TUFTED,TUFTED 60C,ELOQ GARDEN [8517],RED/IVORY,REC
47,842,C-1,USA,C-1USA,3,88,264,HAND TUFTED,TUFTED 60C SEMI WORSTED,MARTHAS [10895],BLACK/BLACK,REC
47,840,C-1,USA,C-1USA,3,40,120,HAND TUFTED,TUFTED 60C SEMI WORSTED,MARTHAS [10895],BLACK/BLACK,REC
47,2949,C-1,USA,C-1USA,4,6,24,HAND TUFTED,TUFTED 60C SEMI WORSTED,MARTHAS [10895],BLACK/BLACK,REC
48,2950,C-1,USA,C-1USA,6,63,378,HAND TUFTED,TUFTED 60C,VELVET [8392],BROWN/GOLD,REC
48,2951,C-1,USA,C-1USA,4,63,252,HAND TUFTED,TUFTED 60C,VELVET [8392],BLACK/BEIGE,REC
49,1770,C-1,USA,C-1USA,6,80,480,HAND TUFTED,TUFTED 60C+10C,CALLISTA [9436],IVORY/BLUE,REC
49,1767,C-1,USA,C-1USA,4,108,432,HAND TUFTED,TUFTED 60C+10C,CALLISTA [9423],BROWN/CREAM,REC
49,1769,C-1,USA,C-1USA,4,108,432,HAND TUFTED,TUFTED 60C+10C,CALLISTA [9433],BLUE/IVORY,REC
49,1766,C-1,USA,C-1USA,3,80,240,HAND TUFTED,TUFTED 60C+10C,CALLISTA [9423],BROWN/CREAM,REC
49,774,C-1,USA,C-1USA,5,40,200,HAND TUFTED,TUFTED 60C+10C,CALLISTA [9436],IVORY/BLUE,REC
50,2957,JL,UK,JLUK,21,4.08,85.68,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,EDIE,CREAM,REC
50,2956,JL,UK,JLUK,21,2.16,45.36,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,EDIE,CREAM,REC
50,2955,JL,UK,JLUK,18,1.35,24.3,HAND TUFTED,TUFTED 60C+VISC 2/16 5PLY,EDIE,CREAM,REC
51,2953,JL,UK,JLUK,15,4.08,61.2,HAND TUFTED,TUFTED 60C,ASTER MEADOW,BLUE,REC
51,2952,JL,UK,JLUK,21,2.16,45.36,HAND TUFTED,TUFTED 60C,ASTER MEADOW,BLUE,REC
52,2996,K-2,BRAZIL,K-2BRAZIL,2,32,64,DURRY,FLATWOVEN 30C/45C PET YARN,PET BRAID,SILVER,REC
52,3004,K-2,BRAZIL,K-2BRAZIL,2,32,64,DURRY,FLATWOVEN 30C/45C PET YARN,PET BRAID,GREY,REC
